2016-03-25 15:59:25,945 [INFO ] org.springframework.web.context.ContextLoader  - Root WebApplicationContext: initialization started
, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, file.encoding=UTF-8, java.specification.version=1.8, hibernate.show_sql=true, maven.bootclasspath=/E/开发工具包/apache-maven-3.3.9/boot/plexus-classworlds-2.5.2.jar}
2016-03-25 15:59:27,334 [DEBUG] org.hibernate.cfg.Configuration  - Starting secondPassCompile() processing
2016-03-25 15:59:27,380 [DEBUG] org.hibernate.cfg.Configuration  - Processing hbm.xml files
2016-03-25 15:59:27,404 [INFO ] org.hibernate.cfg.HbmBinder  - Mapping class: org.wang.elec.domain.ElecText -> Elec_Text
2016-03-25 15:59:27,408 [DEBUG] org.hibernate.cfg.HbmBinder  - Mapped property: textID -> textID
2016-03-25 15:59:27,414 [DEBUG] org.hibernate.cfg.HbmBinder  - Mapped property: textName -> textName
2016-03-25 15:59:27,415 [DEBUG] org.hibernate.cfg.HbmBinder  - Mapped property: textDate -> textDate
2016-03-25 15:59:27,415 [DEBUG] org.hibernate.cfg.HbmBinder  - Mapped property: textRemark -> textRemark
2016-03-25 15:59:27,415 [DEBUG] org.hibernate.cfg.Configuration  - Process annotated classes
2016-03-25 15:59:27,417 [DEBUG] org.hibernate.cfg.Configuration  - processing fk mappings (*ToOne and JoinedSubclass)
2016-03-25 15:59:27,417 [DEBUG] org.hibernate.cfg.Configuration  - processing extends queue
2016-03-25 15:59:27,418 [DEBUG] org.hibernate.cfg.Configuration  - processing extends queue
2016-03-25 15:59:27,418 [DEBUG] org.hibernate.cfg.Configuration  - processing collection mappings
2016-03-25 15:59:27,418 [DEBUG] org.hibernate.cfg.Configuration  - processing native query and ResultSetMapping mappings
2016-03-25 15:59:27,418 [DEBUG] org.hibernate.cfg.Configuration  - processing association property references
2016-03-25 15:59:27,418 [DEBUG] org.hibernate.cfg.Configuration  - processing foreign key constraints
2016-03-25 15:59:27,422 [INFO ] org.hibernate.cfg.Configuration  - Hibernate Validator not found: ignoring
2016-03-25 15:59:27,425 [INFO ] org.springframework.orm.hibernate3.LocalSessionFactoryBean  - Building new Hibernate SessionFactory
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - Preparing to build session factory with filters : {}
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - Starting secondPassCompile() processing
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - Processing hbm.xml files
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - Process annotated classes
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - processing fk mappings (*ToOne and JoinedSubclass)
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - processing extends queue
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - processing extends queue
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - processing collection mappings
2016-03-25 15:59:27,425 [DEBUG] org.hibernate.cfg.Configuration  - processing native query and ResultSetMapping mappings
2016-03-25 15:59:27,426 [DEBUG] org.hibernate.cfg.Configuration  - processing association property references
2016-03-25 15:59:27,426 [DEBUG] org.hibernate.cfg.Configuration  - processing foreign key constraints
2016-03-25 15:59:27,428 [DEBUG] org.hibernate.cfg.Configuration  - Legacy Validator not present in classpath, ignoring event listener registration
2016-03-25 15:59:27,431 [DEBUG] org.hibernate.cfg.search.HibernateSearchEventListenerRegister  - Search not present in classpath, ignoring event listener registration.
2016-03-25 15:59:27,432 [INFO ] org.hibernate.cfg.search.HibernateSearchEventListenerRegister  - Unable to find org.hibernate.search.event.FullTextIndexEventListener on the classpath. Hibernate Search is not enabled.
2016-03-25 15:59:27,436 [INFO ] org.hibernate.connection.DriverManagerConnectionProvider  - Using Hibernate built-in connection pool (not for production use!)
2016-03-25 15:59:27,436 [INFO ] org.hibernate.connection.DriverManagerConnectionProvider  - Hibernate connection pool size: 20
2016-03-25 15:59:27,436 [INFO ] org.hibernate.connection.DriverManagerConnectionProvider  - autocommit mode: true
2016-03-25 15:59:27,444 [INFO ] org.hibernate.connection.DriverManagerConnectionProvider  - using driver: com.mysql.jdbc.Driver at URL: jdbc:mysql://localhost:3306/elec?useUnicode=true&characterEncoding=utf8
2016-03-25 15:59:27,444 [INFO ] org.hibernate.connection.DriverManagerConnectionProvider  - connection properties: {user=root, password=root, autocommit=true}
2016-03-25 15:59:27,444 [DEBUG] org.hibernate.connection.DriverManagerConnectionProvider  - total checked-out connections: 0
2016-03-25 15:59:27,444 [DEBUG] org.hibernate.connection.DriverManagerConnectionProvider  - opening new JDBC connection
2016-03-25 15:59:28,228 [DEBUG] org.hibernate.connection.DriverManagerConnectionProvider  - created connection to: jdbc:mysql://localhost:3306/elec?useUnicode=true&characterEncoding=utf8, Isolation Level: 4
2016-03-25 15:59:28,260 [INFO ] org.hibernate.dialect.Dialect  - Using dialect: org.hibernate.dialect.MySQL5Dialect
2016-03-25 15:59:28,274 [INFO ] org.hibernate.cfg.SettingsFactory  - Database ->
       name : MySQL
    version : 5.7.11
      major : 5
      minor : 7
2016-03-25 15:59:28,274 [INFO ] org.hibernate.cfg.SettingsFactory  - Driver ->
       name : MySQL Connector Java
    version : mysql-connector-java-5.1.38 ( Revision: fe541c166cec739c74cc727c5da96c1028b4834a )
      major : 5
      minor : 1
2016-03-25 15:59:28,274 [DEBUG] org.hibernate.connection.DriverManagerConnectionProvider  - returning connection to pool, pool size: 1
2016-03-25 15:59:28,275 [INFO ] org.hibernate.transaction.TransactionFactoryFactory  - Transaction strategy: org.springframework.orm.hibernate3.SpringTransactionFactory
2016-03-25 15:59:28,276 [INFO ] org.hibernate.transaction.TransactionManagerLookupFactory  - No TransactionManagerLookup configured (in JTA environment, use of read-write or transactional second-level cache is not recommended)
2016-03-25 15:59:28,276 [INFO ] org.hibernate.cfg.SettingsFactory  - Automatic flush during beforeCompletion(): disabled
2016-03-25 15:59:28,276 [INFO ] org.hibernate.cfg.SettingsFactory  - Automatic session close at end of transaction: disabled
2016-03-25 15:59:28,276 [INFO ] org.hibernate.cfg.SettingsFactory  - JDBC batch size: 15
2016-03-25 15:59:28,276 [INFO ] org.hibernate.cfg.SettingsFactory  - JDBC batch updates for versioned data: disabled
2016-03-25 15:59:28,277 [INFO ] org.hibernate.cfg.SettingsFactory  - Scrollable result sets: enabled
2016-03-25 15:59:28,277 [DEBUG] org.hibernate.cfg.SettingsFactory  - Wrap result sets: disabled
2016-03-25 15:59:28,277 [INFO ] org.hibernate.cfg.SettingsFactory  - JDBC3 getGeneratedKeys(): enabled
2016-03-25 15:59:28,277 [INFO ] org.hibernate.cfg.SettingsFactory  - Connection release mode: auto
2016-03-25 15:59:28,278 [INFO ] org.hibernate.cfg.SettingsFactory  - Maximum outer join fetch depth: 2
2016-03-25 15:59:28,278 [INFO ] org.hibernate.cfg.SettingsFactory  - Default batch fetch size: 1
2016-03-25 15:59:28,278 [INFO ] org.hibernate.cfg.SettingsFactory  - Generate SQL with comments: disabled
2016-03-25 15:59:28,278 [INFO ] org.hibernate.cfg.SettingsFactory  - Order SQL updates by primary key: disabled
2016-03-25 15:59:28,278 [INFO ] org.hibernate.cfg.SettingsFactory  - Order SQL inserts for batching: disabled
2016-03-25 15:59:28,278 [INFO ] org.hibernate.cfg.SettingsFactory  - Query translator: org.hibernate.hql.ast.ASTQueryTranslatorFactory
2016-03-25 15:59:28,280 [INFO ] org.hibernate.hql.ast.ASTQueryTranslatorFactory  - Using ASTQueryTranslatorFactory
2016-03-25 15:59:28,280 [INFO ] org.hibernate.cfg.SettingsFactory  - Query language substitutions: {}
2016-03-25 15:59:28,280 [INFO ] org.hibernate.cfg.SettingsFactory  - JPA-QL strict compliance: disabled
2016-03-25 15:59:28,280 [INFO ] org.hibernate.cfg.SettingsFactory  - Second-level cache: enabled
2016-03-25 15:59:28,280 [INFO ] org.hibernate.cfg.SettingsFactory  - Query cache: disabled
2016-03-25 15:59:28,280 [INFO ] org.hibernate.cfg.SettingsFactory  - Cache region factory : org.hibernate.cache.impl.NoCachingRegionFactory
2016-03-25 15:59:28,281 [INFO ] org.hibernate.cfg.SettingsFactory  - Optimize cache for minimal puts: disabled
2016-03-25 15:59:28,281 [INFO ] org.hibernate.cfg.SettingsFactory  - Structured second-level cache entries: disabled
2016-03-25 15:59:28,282 [DEBUG] org.hibernate.exception.SQLExceptionConverterFactory  - Using dialect defined converter
2016-03-25 15:59:28,286 [INFO ] org.hibernate.cfg.SettingsFactory  - Echoing all SQL to stdout
2016-03-25 15:59:28,286 [INFO ] org.hibernate.cfg.SettingsFactory  - Statistics: disabled
2016-03-25 15:59:28,286 [INFO ] org.hibernate.cfg.SettingsFactory  - Deleted entity synthetic identifier rollback: disabled
2016-03-25 15:59:28,287 [INFO ] org.hibernate.cfg.SettingsFactory  - Default entity-mode: pojo
2016-03-25 15:59:28,287 [INFO ] org.hibernate.cfg.SettingsFactory  - Named query checking : enabled
2016-03-25 15:59:28,287 [INFO ] org.hibernate.cfg.SettingsFactory  - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2016-03-25 15:59:28,308 [INFO ] org.hibernate.impl.SessionFactoryImpl  - building session factory
2016-03-25 15:59:28,315 [DEBUG] org.hibernate.impl.SessionFactoryImpl  - Statistics initialized [enabled=false]}
2016-03-25 15:59:28,317 [DEBUG] org.hibernate.type.TypeFactory  - Scoping types to session factory org.hibernate.impl.SessionFactoryImpl@310ed6b4
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration boolean -> org.hibernate.type.BooleanType@20ab3e3a
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration boolean -> org.hibernate.type.BooleanType@20ab3e3a
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@20ab3e3a
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@1716e8c5
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration true_false -> org.hibernate.type.TrueFalseType@518bfd90
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration yes_no -> org.hibernate.type.YesNoType@715b886f
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration byte -> org.hibernate.type.ByteType@1859e2a4
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration byte -> org.hibernate.type.ByteType@1859e2a4
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1859e2a4
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration character -> org.hibernate.type.CharacterType@748d2277
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration char -> org.hibernate.type.CharacterType@748d2277
2016-03-25 15:59:28,318 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@748d2277
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration short -> org.hibernate.type.ShortType@45acdd11
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration short -> org.hibernate.type.ShortType@45acdd11
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@45acdd11
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration integer -> org.hibernate.type.IntegerType@2f4c2cd4
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration int -> org.hibernate.type.IntegerType@2f4c2cd4
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@2f4c2cd4
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration long -> org.hibernate.type.LongType@1dc3502b
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration long -> org.hibernate.type.LongType@1dc3502b
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1dc3502b
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration float -> org.hibernate.type.FloatType@68b9834c
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration float -> org.hibernate.type.FloatType@68b9834c
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@68b9834c
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration double -> org.hibernate.type.DoubleType@c755b2
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration double -> org.hibernate.type.DoubleType@c755b2
2016-03-25 15:59:28,319 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@c755b2
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@372ca2d6
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@372ca2d6
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@4dba773d
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@4dba773d
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration string -> org.hibernate.type.StringType@53cf9c99
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.String -> org.hibernate.type.StringType@53cf9c99
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration url -> org.hibernate.type.UrlType@5ea4300e
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.net.URL -> org.hibernate.type.UrlType@5ea4300e
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration date -> org.hibernate.type.DateType@6ad16c5d
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Date -> org.hibernate.type.DateType@6ad16c5d
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration time -> org.hibernate.type.TimeType@4821aa9f
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@4821aa9f
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration timestamp -> org.hibernate.type.TimestampType@3a66e67e
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@3a66e67e
2016-03-25 15:59:28,320 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@3a66e67e
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@ccf91df
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration calendar -> org.hibernate.type.CalendarType@6cf0a747
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@6cf0a747
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@6cf0a747
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@58fef7f7
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration locale -> org.hibernate.type.LocaleType@4f9a6c2d
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@4f9a6c2d
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration currency -> org.hibernate.type.CurrencyType@3d96fa9e
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3d96fa9e
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration timezone -> org.hibernate.type.TimeZoneType@b887730
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@b887730
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration class -> org.hibernate.type.ClassType@439b15f2
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@439b15f2
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3a26ec8d
2016-03-25 15:59:28,321 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3a26ec8d
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@2bc378f7
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@17f3eefb
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration binary -> org.hibernate.type.BinaryType@3d0035d2
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration byte[] -> org.hibernate.type.BinaryType@3d0035d2
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration [B -> org.hibernate.type.BinaryType@3d0035d2
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@ae2db25
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@ae2db25
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@ae2db25
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration image -> org.hibernate.type.ImageType@524270b8
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration characters -> org.hibernate.type.CharArrayType@38b8b6c0
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration char[] -> org.hibernate.type.CharArrayType@38b8b6c0
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration [C -> org.hibernate.type.CharArrayType@38b8b6c0
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@3b920bdc
2016-03-25 15:59:28,322 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@3b920bdc
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@3b920bdc
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration text -> org.hibernate.type.TextType@623ebac7
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration blob -> org.hibernate.type.BlobType@1e9469b8
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@1e9469b8
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@59696551
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper_materialized_blob -> org.hibernate.type.WrappedMaterializedBlobType@17273273
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration clob -> org.hibernate.type.ClobType@b9a77c8
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@b9a77c8
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@75181b50
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper_characters_clob -> org.hibernate.type.CharacterArrayClobType@2eeb0f9b
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration characters_clob -> org.hibernate.type.PrimitiveCharacterArrayClobType@6325f352
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration serializable -> org.hibernate.type.SerializableType@29a98d9f
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration object -> org.hibernate.type.ObjectType@26d41711
2016-03-25 15:59:28,323 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@26d41711
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@640cc04b
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@630bf683
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@22d322f5
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@65afeb6d
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@6723610b
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@5ba03c82
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@60df7989
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@7ab1127c
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration blob -> org.hibernate.type.BlobType@6a1d526c
2016-03-25 15:59:28,324 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [blob] overrides previous : org.hibernate.type.BlobType@1e9469b8
2016-03-25 15:59:28,324 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@6a1d526c
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [java.sql.Blob] overrides previous : org.hibernate.type.BlobType@1e9469b8
2016-03-25 15:59:28,325 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@6870c3c2
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [materialized_clob] overrides previous : org.hibernate.type.MaterializedClobType@75181b50
2016-03-25 15:59:28,325 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration characters_clob -> org.hibernate.type.PrimitiveCharacterArrayClobType@1faf386c
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [characters_clob] overrides previous : org.hibernate.type.PrimitiveCharacterArrayClobType@6325f352
2016-03-25 15:59:28,325 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@1f2f0109
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [materialized_blob] overrides previous : org.hibernate.type.MaterializedBlobType@59696551
2016-03-25 15:59:28,325 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper_materialized_blob -> org.hibernate.type.WrappedMaterializedBlobType@483b0690
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [wrapper_materialized_blob] overrides previous : org.hibernate.type.WrappedMaterializedBlobType@17273273
2016-03-25 15:59:28,325 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration wrapper_characters_clob -> org.hibernate.type.CharacterArrayClobType@fb0a08c
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [wrapper_characters_clob] overrides previous : org.hibernate.type.CharacterArrayClobType@2eeb0f9b
2016-03-25 15:59:28,325 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration clob -> org.hibernate.type.ClobType@687e6293
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [clob] overrides previous : org.hibernate.type.ClobType@b9a77c8
2016-03-25 15:59:28,325 [DEBUG] org.hibernate.type.BasicTypeRegistry  - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@687e6293
2016-03-25 15:59:28,325 [INFO ] org.hibernate.type.BasicTypeRegistry  - Type registration [java.sql.Clob] overrides previous : org.hibernate.type.ClobType@b9a77c8
2016-03-25 15:59:28,328 [DEBUG] org.hibernate.impl.SessionFactoryImpl  - Session factory constructed with filter configurations : {}
